抓取時間,超連結,物件標題,地址,原始坪數,實際坪數,格局,價格
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02333988.html?city=Taipei&zip=114&type=2,豪華挑高美秀有車位,台北市內湖區新明路,建坪 : 65.96坪 , 主 + 陽 : 29.70坪,2房2廳2.0衛,3650萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02438706.html?city=Taipei&zip=112&type=2,華固文臨高樓三房車,台北市北投區北科路,建坪 : 65.53坪 , 主 + 陽 : 36.47坪,3房2廳2.0衛,6988萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02412011.html?city=Taipei&zip=104&type=2,中山國小低總電梯美妝三房,台北市中山區新生北路三段,建坪 : 27.87坪 , 主 + 陽 : 23.84坪,3房2廳2.0衛,2310萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02436519.html?city=Taipei&zip=111&type=1,社子公寓邊間二樓稀有釋出,台北市士林區社子街,建坪 : 31.58坪 , 主 + 陽 : 31.18坪,3房2廳1.0衛,1830萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02431758.html?city=Taipei&zip=104&type=2,南京御邸豪華美妝名邸,台北市中山區南京東路三段,建坪 : 61.64坪 , 主 + 陽 : 30.40坪,2房2廳2.0衛,8988萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02406362.html?city=Taipei&zip=112&type=1,專任稀有面石牌公園黃金三樓,台北市北投區石牌路一段,建坪 : 35.06坪 , 主 + 陽 : 35.06坪,3房2廳2.0衛,2580萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02343855.html?city=Taipei&zip=110&type=1,忠孝永春捷運黑土頂加佳,台北市信義區松山路,建坪 : 19.32坪 , 主建物 : 19.31坪,3房2廳1.0衛,2120萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02334032.html?city=Taipei&zip=104&type=5,中山美堤稀有雙店透天,台北市中山區崇實路,建坪 : 38.47坪 , 主 + 陽 : 37.40坪,4房2廳5.0衛,5500萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02421463.html?city=Taipei&zip=104&type=1,新生北路公園、捷運宅,台北市中山區新生北路二段,建坪 : 26.70坪 , 主建物 : 26.70坪,2房2廳1.0衛,2188萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02212961.html?city=Taipei&zip=106&type=2,達永秋鄉稀有3房車位釋出,台北市大安區臥龍街,建坪 : 47.47坪 , 主 + 陽 : 25.01坪,3房2廳2.0衛,4380萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02334025.html?city=Taipei&zip=106&type=4,綠意盎然敦南藝文孝親房,台北市大安區臥龍街,建坪 : 38.34坪 , 主 + 陽 : 36.20坪,4房2廳2.0衛,5118萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02450831.html?city=Taipei&zip=114&type=4,超低總！秒殺美妝森之林,台北市內湖區內湖路三段,建坪 : 11.12坪 , 主建物 : 9.12坪,1房1廳1.0衛,1130萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02450867.html?city=Taipei&zip=114&type=4,長耀里仁101景觀帝王戶,台北市內湖區內湖路二段,建坪 : 86.58坪 , 主 + 陽 : 39.59坪,3房2廳3.0衛,7688萬
2024/11/28 09:15,https://www.twhg.com.tw/house_D902301972.html?city=Taipei&zip=114&type=5,內湖大湖春美透天,台北市內湖區康寧路三段,建坪 : 81.20坪 , 主 + 陽 : 58.50坪,5房3廳5.0衛,5388萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02442945.html?city=Taipei&zip=111&type=2,新成屋天母靜好景觀高樓+車,台北市士林區中山北路六段,建坪 : 70.84坪 , 主 + 陽 : 35.41坪,2房2廳2.0衛,7712萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02350490.html?city=Taipei&zip=114&type=1,內三公寓大三房,台北市內湖區內湖路三段,建坪 : 36.25坪 , 主 + 陽 : 36.25坪,3房2廳2.0衛,1988萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02370086.html?city=Taipei&zip=114&type=1,近捷運碧山三房鼎加,台北市內湖區內湖路三段,建坪 : 26.71坪 , 主 + 陽 : 26.28坪,3房1廳1.0衛,1888萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02419369.html?city=Taipei&zip=111&type=2,新成屋天母靜好2房+車,台北市士林區中山北路六段,建坪 : 40.18坪 , 主 + 陽 : 16.35坪,2房2廳1.0衛,3342萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02333990.html?city=Taipei&zip=106&type=4,台灣第一首府店辦,台北市大安區新生南路三段,建坪 : 69.12坪 , 主 + 附 : 58.47坪,0房3廳2.0衛,6980萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02333986.html?city=Taipei&zip=106&type=5,大安稀有建地帶透天,台北市大安區通化街,建坪 : 33.42坪 , 主建物 : 33.42坪,2房1廳3.0衛,2999萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02430788.html?city=Taipei&zip=104&type=2,捷運中山國小景觀電梯宅,台北市中山區民權東路一段,建坪 : 13.20坪 , 主建物 : 10.63坪,2房1廳1.0衛,1428萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02370084.html?city=Taipei&zip=114&type=2,將進酒美妝大空間,台北市內湖區新明路,建坪 : 114.21坪 , 主 + 陽 : 53.87坪,0房2廳3.0衛,6300萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02438719.html?city=Taipei&zip=111&type=1,士林國中樹景黃金三樓美屋,台北市士林區中正路,建坪 : 30.29坪 , 主 + 陽 : 30.29坪,3房2廳2.0衛,2980萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02431749.html?city=Taipei&zip=112&type=4,新北投電梯3房公園宅,台北市北投區溫泉路,建坪 : 63.89坪 , 主 + 陽 : 37.60坪,3房2廳2.0衛,2980萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02419696.html?city=Taipei&zip=104&type=4,中山捷運電梯美套,台北市中山區中山北路一段,建坪 : 9.19坪 , 主 + 附 : 6.35坪,0房0廳1.0衛,980萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02453117.html?city=Taipei&zip=108&type=1,∞萬華方正未來捷運一樓,台北市萬華區長泰街,建坪 : 21.41坪 , 主 + 附 : 21.41坪,2房1廳1.0衛,1580萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02333746.html?city=Taipei&zip=103&type=4,大橋頭全新交屋三房車,台北市大同區延平北路二段,建坪 : 37.86坪 , 主 + 陽 : 22.41坪,2房2廳1.0衛,3500萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02354525.html?city=Taipei&zip=114&type=1,內湖捷運精美二樓,台北市內湖區內湖路三段,建坪 : 29.49坪 , 主 + 陽 : 29.49坪,3房2廳2.0衛,2180萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02418040.html?city=Taipei&zip=104&type=4,中山國小捷運電梯三房,台北市中山區新生北路三段,建坪 : 27.87坪 , 主 + 陽 : 23.84坪,3房2廳2.0衛,2310萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02441781.html?city=Taipei&zip=116&type=1,木柵靜巷邊間二樓美寓,台北市文山區忠順街二段,建坪 : 31.80坪 , 主 + 陽 : 29.18坪,3房2廳2.0衛,1880萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02418041.html?city=Taipei&zip=104&type=4,中山國小捷運電梯二房,台北市中山區林森北路,建坪 : 17.44坪 , 主 + 陽 : 12.57坪,0房0廳1.0衛,1388萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02411279.html?city=Taipei&zip=111&type=1,未來置產首選,台北市士林區劍潭路,建坪 : 32.43坪 , 主 + 陽 : 32.43坪,4房3廳3.0衛,2990萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02317411.html?city=Taipei&zip=104&type=2,301林森北路精裝2房,台北市中山區林森北路,建坪 : 17.44坪 , 主 + 陽 : 12.57坪,2房2廳1.0衛,1388萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02313692.html?city=Taipei&zip=111&type=4,親友獨家士林捷運裝潢小資宅,台北市士林區中正路,建坪 : 9.92坪 , 主 + 陽 : 7.10坪,1房1廳1.0衛,1050萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02317410.html?city=Taipei&zip=104&type=4,303中山國小捷運站美廈,台北市中山區新生北路三段,建坪 : 27.87坪 , 主 + 陽 : 23.84坪,3房2廳2.0衛,2310萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02300775.html?city=Taipei&zip=110&type=2,新川普101美景+車位,台北市信義區信義路五段,建坪 : 25.67坪 , 主 + 附 : 9.75坪,0房0廳1.0衛,2650萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02421452.html?city=Taipei&zip=104&type=2,忠孝新生絕美兩房,台北市中山區松江路,建坪 : 12.25坪 , 主 + 陽 : 9.69坪,2房1廳1.0衛,1336萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02364563.html?city=Taipei&zip=108&type=1,C110萬華捷運一樓長輩最愛,台北市萬華區長泰街,建坪 : 21.41坪 , 主 + 附 : 21.41坪,2房2廳1.0衛,1580萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02302341.html?city=Taipei&zip=108&type=2,★西門町捷運裝潢套房,台北市萬華區環河南路一段,建坪 : 12.52坪 , 主 + 陽 : 9.27坪,1房1廳1.0衛,1080萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02409260.html?city=Taipei&zip=108&type=1,萬華捷運中庭一樓,台北市萬華區長泰街,建坪 : 21.41坪 , 主 + 附 : 21.41坪,2房1廳1.0衛,1580萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02431708.html?city=Taipei&zip=112&type=4,北投山海景觀美2房,台北市北投區新民路,建坪 : 19.25坪 , 主 + 陽 : 11.12坪,2房2廳1.0衛,1380萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02364689.html?city=Taipei&zip=104&type=1,近捷運合江街公園美寓,台北市中山區合江街,建坪 : 28.66坪 , 主 + 陽 : 28.66坪,3房2廳2.0衛,2488萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02442900.html?city=Taipei&zip=111&type=1,劍潭捷運黃金1樓,台北市士林區小西街,建坪 : 42.03坪 , 主 + 附 : 41.73坪,3房2廳2.0衛,2880萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02411985.html?city=Taipei&zip=105&type=1,富錦面寬金店面,台北市松山區富錦街,建坪 : 25.61坪 , 主建物 : 25.61坪,0房0廳0.0衛,3988萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02421530.html?city=Taipei&zip=104&type=2,新生北路電梯三房,台北市中山區新生北路三段,建坪 : 27.87坪 , 主 + 陽 : 23.84坪,3房2廳2.0衛,2310萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02414712.html?city=Taipei&zip=103&type=5,民權西捷運黑土故事透天厝,台北市大同區大龍街,建坪 : 32.74坪 , 主建物 : 32.74坪,5房1廳2.0衛,4188萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02430808.html?city=Taipei&zip=108&type=1,萬華加納站壹樓孝親房,台北市萬華區長泰街,建坪 : 21.41坪 , 主 + 附 : 21.41坪,2房2廳1.0衛,1580萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02333993.html?city=Taipei&zip=106&type=4,大安三普美屋,台北市大安區敦化南路一段,建坪 : 13.16坪 , 主 + 陽 : 8.83坪,2房1廳1.0衛,2080萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02438323.html?city=Taipei&zip=104&type=2,中山國小捷運美兩房,台北市中山區林森北路,建坪 : 17.44坪 , 主 + 陽 : 12.57坪,2房2廳1.0衛,1388萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02443744.html?city=Taipei&zip=104&type=4,大直實踐大學旁一樓,台北市中山區大直街,建坪 : 56.04坪 , 主 + 陽 : 36.60坪,3房2廳3.0衛,8888萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02404248.html?city=Taipei&zip=105&type=2,雙敦低總金芝麻大樓,台北市松山區長安東路二段,建坪 : 11.56坪 , 主 + 陽 : 8.55坪,0房0廳0.0衛,1488萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02350485.html?city=Taipei&zip=114&type=1,麗山學區低總美寓,台北市內湖區內湖路三段,建坪 : 24.81坪 , 主 + 陽 : 24.81坪,2房2廳1.0衛,1488萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02431748.html?city=Taipei&zip=104&type=2,花園高樓美景電梯大4房,台北市中山區雙城街,建坪 : 89.75坪 , 主 + 陽 : 67.88坪,4房2廳2.0衛,5980萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02421529.html?city=Taipei&zip=104&type=2,林森北電梯兩房,台北市中山區林森北路,建坪 : 17.44坪 , 主 + 陽 : 12.57坪,2房2廳1.0衛,1388萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02405712.html?city=Taipei&zip=105&type=2,碩樺謙禾全新二房車位,台北市松山區南京東路五段,建坪 : 30.61坪 , 主 + 陽 : 13.55坪,2房2廳1.0衛,3066萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TF02266849.html?city=Taipei&zip=110&type=1,吳興一樓美店住,台北市信義區吳興街,建坪 : 29.14坪 , 主 + 附 : 26.47坪,5房4廳2.0衛,2688萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02346297.html?city=Taipei&zip=108&type=2,萬華「都美艷」精妝兩房景觀戶,台北市萬華區桂林路,建坪 : 25.09坪 , 主 + 陽 : 14.91坪,2房2廳1.0衛,2080萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02411353.html?city=Taipei&zip=100&type=2,古亭捷運站一樓店面,台北市中正區羅斯福路二段,建坪 : 32.23坪 , 主 + 陽 : 21.12坪,0房1廳1.0衛,5888萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02438328.html?city=Taipei&zip=104&type=4,南京復興小豪宅,台北市中山區龍江路,建坪 : 18.15坪 , 主 + 陽 : 11.11坪,1房2廳1.0衛,2500萬
2024/11/28 09:15,https://www.twhg.com.tw/house_TA02442929.html?city=Taipei&zip=112&type=5,文化明星學區優質透天,台北市北投區中和街,建坪 : 29.04坪 , 主建物 : 29.04坪,3房2廳2.0衛,3480萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02318834.html?city=Taipei&zip=103&type=4,大空間房,台北市大同區天水路,建坪 : 93.52坪 , 主建物 : 82.23坪,1房1廳1.0衛,8680萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02414682.html?city=Taipei&zip=103&type=1,圓山大三房吉屋鼎佳,台北市大同區延平北路四段,建坪 : 31.08坪 , 主 + 陽 : 31.08坪,3房1廳1.0衛,1950萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02442872.html?city=Taipei&zip=112&type=2,唭哩岸捷運景觀大戶,台北市北投區公館路,建坪 : 99.12坪 , 主 + 陽 : 61.90坪,4房3廳2.0衛,6300萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TF02430821.html?city=Taipei&zip=104&type=2,金銀大樓精緻電梯二房,台北市中山區林森北路,建坪 : 17.44坪 , 主 + 陽 : 12.57坪,2房2廳1.0衛,1388萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TF02277589.html?city=Taipei&zip=104&type=5,香榭富裔金店面多車位,台北市中山區中山北路二段,建坪 : 205.01坪 , 主 + 陽 : 77.56坪,0房0廳0.0衛,35000萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02201268.html?city=Taipei&zip=110&type=4,忠孝海華電梯3房近永春捷運,台北市信義區忠孝東路五段,建坪 : 35.43坪 , 主 + 陽 : 29.48坪,3房2廳2.0衛,3899萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02438720.html?city=Taipei&zip=111&type=1,天母圓環靜巷3+1房公寓三樓,台北市士林區中山北路七段,建坪 : 28.36坪 , 主 + 陽 : 28.36坪,3房2廳2.0衛,2350萬2388 萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02431744.html?city=Taipei&zip=104&type=2,中山國小低總美2房,台北市中山區林森北路,建坪 : 17.44坪 , 主 + 陽 : 12.57坪,2房2廳1.0衛,1388萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02347925.html?city=Taipei&zip=106&type=2,東區忠孝敦化高樓層邊間商辦,台北市大安區敦化南路一段,建坪 : 82.70坪 , 主 + 陽 : 75.08坪,0房0廳2.0衛,9510萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02333998.html?city=Taipei&zip=110&type=4,忠孝海華電梯三房,台北市信義區忠孝東路五段,建坪 : 35.43坪 , 主 + 陽 : 29.48坪,3房2廳2.0衛,3899萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02370004.html?city=Taipei&zip=114&type=2,綠之舞美妝三房坡平車位,台北市內湖區康樂街,建坪 : 36.17坪 , 主 + 陽 : 14.28坪,3房2廳2.0衛,2480萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02431743.html?city=Taipei&zip=104&type=4,中山國小綠蔭美妝三房,台北市中山區新生北路三段,建坪 : 27.87坪 , 主 + 陽 : 23.84坪,3房2廳2.0衛,2310萬
2024/11/28 09:16,https://www.twhg.com.tw/house_J402203427.html?city=Taipei&zip=100&type=2,台大寰宇堂視野戶,台北市中正區羅斯福路四段,建坪 : 82.61坪 , 主 + 附 : 47.21坪,3房2廳3.0衛,8988萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02323400.html?city=Taipei&zip=110&type=4,海華永春捷運三房,台北市信義區忠孝東路五段,建坪 : 35.43坪 , 主 + 陽 : 29.48坪,3房2廳2.0衛,3899萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02442946.html?city=Taipei&zip=112&type=4,天母甲桂林低總價裝潢3房,台北市北投區中山北路七段,建坪 : 28.68坪 , 主 + 附 : 26.68坪,3房2廳2.0衛,1900萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02307453.html?city=Taipei&zip=104&type=2,捷運中山國小精裝二房,台北市中山區林森北路,建坪 : 17.44坪 , 主 + 陽 : 12.57坪,2房1廳1.0衛,1388萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02411269.html?city=Taipei&zip=111&type=1,芝山站黃金二樓,台北市士林區福華路,建坪 : 26.10坪 , 主 + 陽 : 26.10坪,3房2廳1.0衛,3098萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02438691.html?city=Taipei&zip=111&type=4,捷運SOGO商圈電梯一層一戶,台北市士林區克強路,建坪 : 23.31坪 , 主 + 陽 : 9.08坪,0房1廳1.0衛,2999萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02410244.html?city=Taipei&zip=114&type=2,華固高樓公園景觀戶,台北市內湖區南京東路六段,建坪 : 25.38坪 , 主 + 陽 : 16.68坪,0房0廳1.0衛,2500萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02431746.html?city=Taipei&zip=103&type=3,民權西高質感捷運宅,台北市大同區民權西路,建坪 : 10.30坪 , 主 + 陽 : 6.61坪,1房1廳1.0衛,1380萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02442941.html?city=Taipei&zip=111&type=2,芝山捷運天母豪邸-仰德195,台北市士林區中山北路六段,建坪 : 126.29坪 , 主 + 陽 : 70.62坪,3房2廳4.0衛,16200萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02370052.html?city=Taipei&zip=114&type=1,面公園東湖櫻花三樓+車位,台北市內湖區康樂街,建坪 : 44.98坪 , 主 + 陽 : 33.46坪,3房2廳2.0衛,2480萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02414698.html?city=Taipei&zip=104&type=2,中山國小低總美妝2房,台北市中山區林森北路,建坪 : 17.44坪 , 主 + 陽 : 12.57坪,2房2廳1.0衛,1388萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TF02245116.html?city=Taipei&zip=104&type=2,晴光商圈電梯2房,台北市中山區林森北路,建坪 : 17.44坪 , 主 + 陽 : 12.57坪,2房1廳1.0衛,1388萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02406358.html?city=Taipei&zip=112&type=4,天母樂漾魔術大空間,台北市北投區石牌路二段,建坪 : 12.64坪 , 主 + 陽 : 6.90坪,0房1廳1.0衛,1358萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02411177.html?city=Taipei&zip=111&type=1,文化大學芳鄰收租美寓,台北市士林區格致路,建坪 : 31.90坪 , 主 + 陽 : 31.90坪,10房0廳8.0衛,1698萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TF02403154.html?city=Taipei&zip=108&type=1,★青年公園長壽一樓,台北市萬華區長泰街,建坪 : 21.41坪 , 主 + 附 : 21.41坪,2房1廳1.0衛,1580萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02184883.html?city=Taipei&zip=114&type=4,近捷運冠德雙星3房車,台北市內湖區文德路,建坪 : 47.96坪 , 主 + 陽 : 22.47坪,3房2廳2.0衛,3388萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02411290.html?city=Taipei&zip=104&type=2,中山國小捷運管理電梯美妝二房,台北市中山區林森北路,建坪 : 17.44坪 , 主 + 陽 : 12.57坪,2房2廳1.0衛,1388萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02411219.html?city=Taipei&zip=104&type=4,中山國小捷運管理電梯美妝三房,台北市中山區新生北路三段,建坪 : 27.87坪 , 主 + 陽 : 23.84坪,3房2廳2.0衛,2310萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TF02443521.html?city=Taipei&zip=104&type=2,新生北路捷運電梯三房,台北市中山區新生北路三段,建坪 : 27.87坪 , 主 + 陽 : 23.84坪,3房2廳2.0衛,2310萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02438716.html?city=Taipei&zip=112&type=1,石牌公園國中美妝二樓,台北市北投區尊賢街,建坪 : 32.62坪 , 主建物 : 32.62坪,3房2廳1.0衛,2380萬
